Date,Category,Type,Amount
20-04-2000,Eating Out,Expense,-22.71
20-04-2000,Eating Out,Expense,-36.1
20-04-2000,Coffee/Snacks,Expense,-7.04
20-04-2000,Transportation,Expense,-74.46
21-04-2000,Groceries,Expense,-130.3
21-04-2000,Coffee/Snacks,Expense,-23.57
21-04-2000,Groceries,Expense,-133.71
21-04-2000,Transportation,Expense,-27.64
21-04-2000,Groceries,Expense,-101.95
22-04-2000,Coffee/Snacks,Expense,-21.84
22-04-2000,Groceries,Expense,-50.92
22-04-2000,Groceries,Expense,-82.5
22-04-2000,Coffee/Snacks,Expense,-7.24
22-04-2000,Coffee/Snacks,Expense,-4.24
22-04-2000,Coffee/Snacks,Expense,-19.94
22-04-2000,Eating Out,Expense,-75.37
23-04-2000,Shopping,Expense,-90.53
23-04-2000,Groceries,Expense,-22.95
23-04-2000,Transportation,Expense,-66.01
23-04-2000,Eating Out,Expense,-57.27
23-04-2000,Transportation,Expense,-53.41
23-04-2000,Coffee/Snacks,Expense,-13.59
23-04-2000,Groceries,Expense,-63.97
24-04-2000,Groceries,Expense,-98.53
24-04-2000,Coffee/Snacks,Expense,-21.12
24-04-2000,Groceries,Expense,-46.68
24-04-2000,Groceries,Expense,-37.34
25-04-2000,Eating Out,Expense,-60.01
25-04-2000,Coffee/Snacks,Expense,-7.6
25-04-2000,Groceries,Expense,-137.48
25-04-2000,Coffee/Snacks,Expense,-21.41
26-04-2000,Eating Out,Expense,-67.4
26-04-2000,Transportation,Expense,-9.78
26-04-2000,Eating Out,Expense,-33.99
26-04-2000,Groceries,Expense,-28.69
26-04-2000,Eating Out,Expense,-38.37
26-04-2000,Coffee/Snacks,Expense,-6.75
27-04-2000,Groceries,Expense,-31.41
27-04-2000,Coffee/Snacks,Expense,-3.97
27-04-2000,Eating Out,Expense,-64.97
27-04-2000,Transportation,Expense,-64.48
27-04-2000,Coffee/Snacks,Expense,-16.88
27-04-2000,Transportation,Expense,-55.49
27-04-2000,Coffee/Snacks,Expense,-8.59
28-04-2000,Groceries,Expense,-72.9
28-04-2000,Eating Out,Expense,-75.65
28-04-2000,Eating Out,Expense,-74.86
28-04-2000,Transportation,Expense,-67.79
28-04-2000,Transportation,Expense,-34.04
29-04-2000,Coffee/Snacks,Expense,-22.16
29-04-2000,Eating Out,Expense,-29.38
29-04-2000,Eating Out,Expense,-58.41
29-04-2000,Transportation,Expense,-55.23
29-04-2000,Coffee/Snacks,Expense,-7.04
29-04-2000,Eating Out,Expense,-94.24
30-04-2000,Groceries,Expense,-131.63
30-04-2000,Transportation,Expense,-31.07
30-04-2000,Transportation,Expense,-38.83
30-04-2000,Eating Out,Expense,-82.57
30-04-2000,Groceries,Expense,-85.39
30-04-2000,Eating Out,Expense,-89.41
30-04-2000,Groceries,Expense,-80.43
01-05-2000,Transportation,Expense,-9.45
01-05-2000,Eating Out,Expense,-48.91
01-05-2000,Coffee/Snacks,Expense,-4.15
01-05-2000,Eating Out,Expense,-33.71
01-05-2000,Eating Out,Expense,-38.5
01-05-2000,Groceries,Expense,-44.21
01-05-2000,Rent/Mortgage,Expense,-1500
01-05-2000,Salary,Income,2500
02-05-2000,Shopping,Expense,-356.29
02-05-2000,Groceries,Expense,-50.21
02-05-2000,Groceries,Expense,-110.08
02-05-2000,Coffee/Snacks,Expense,-12.03
02-05-2000,Groceries,Expense,-74.29
02-05-2000,Transportation,Expense,-40.58
02-05-2000,Eating Out,Expense,-32.77
03-05-2000,Groceries,Expense,-106.88
03-05-2000,Transportation,Expense,-69.38
03-05-2000,Coffee/Snacks,Expense,-4.62
03-05-2000,Coffee/Snacks,Expense,-15.31
03-05-2000,Transportation,Expense,-68.69
03-05-2000,Coffee/Snacks,Expense,-6.12
04-05-2000,Coffee/Snacks,Expense,-17.87
04-05-2000,Groceries,Expense,-94.73
04-05-2000,Groceries,Expense,-145.65
04-05-2000,Transportation,Expense,-16.98
05-05-2000,Coffee/Snacks,Expense,-24.74
05-05-2000,Groceries,Expense,-74.05
05-05-2000,Coffee/Snacks,Expense,-22.06
05-05-2000,Groceries,Expense,-113.2
05-05-2000,Transportation,Expense,-71.16
05-05-2000,Groceries,Expense,-143.22
05-05-2000,Utilities,Expense,-103.11
06-05-2000,Groceries,Expense,-23.03
06-05-2000,Transportation,Expense,-63.93
06-05-2000,Eating Out,Expense,-38.3
06-05-2000,Eating Out,Expense,-58.8
06-05-2000,Groceries,Expense,-24.26
06-05-2000,Eating Out,Expense,-13.06
07-05-2000,Groceries,Expense,-131.78
07-05-2000,Coffee/Snacks,Expense,-16.02
07-05-2000,Eating Out,Expense,-68.65
07-05-2000,Coffee/Snacks,Expense,-19.12
07-05-2000,Groceries,Expense,-95
07-05-2000,Transportation,Expense,-67.62
07-05-2000,Groceries,Expense,-16.06
08-05-2000,Groceries,Expense,-101.06
08-05-2000,Eating Out,Expense,-64.86
08-05-2000,Coffee/Snacks,Expense,-9.76
08-05-2000,Eating Out,Expense,-60.74
08-05-2000,Eating Out,Expense,-96.51
09-05-2000,Transportation,Expense,-42.71
09-05-2000,Coffee/Snacks,Expense,-10.53
09-05-2000,Coffee/Snacks,Expense,-8.82
09-05-2000,Coffee/Snacks,Expense,-16.37
09-05-2000,Transportation,Expense,-55.8
09-05-2000,Groceries,Expense,-21.67
10-05-2000,Groceries,Expense,-87.24
10-05-2000,Transportation,Expense,-15.94
10-05-2000,Transportation,Expense,-32.9
10-05-2000,Groceries,Expense,-145
11-05-2000,Groceries,Expense,-101.75
11-05-2000,Transportation,Expense,-22.4
11-05-2000,Coffee/Snacks,Expense,-6.22
11-05-2000,Eating Out,Expense,-68.14
11-05-2000,Eating Out,Expense,-36.37
11-05-2000,Coffee/Snacks,Expense,-3.62
12-05-2000,Eating Out,Expense,-24.23
12-05-2000,Transportation,Expense,-21.34
12-05-2000,Eating Out,Expense,-71.12
12-05-2000,Groceries,Expense,-71.52
13-05-2000,Coffee/Snacks,Expense,-13.22
13-05-2000,Coffee/Snacks,Expense,-8.08
13-05-2000,Coffee/Snacks,Expense,-24.43
13-05-2000,Eating Out,Expense,-68.35
13-05-2000,Transportation,Expense,-31.28
14-05-2000,Transportation,Expense,-36.3
14-05-2000,Coffee/Snacks,Expense,-10.98
14-05-2000,Groceries,Expense,-112.73
14-05-2000,Transportation,Expense,-11.17
14-05-2000,Groceries,Expense,-96.21
14-05-2000,Eating Out,Expense,-62.72
14-05-2000,Groceries,Expense,-20.03
15-05-2000,Eating Out,Expense,-70.71
15-05-2000,Groceries,Expense,-107.84
15-05-2000,Groceries,Expense,-59.96
15-05-2000,Groceries,Expense,-85.82
15-05-2000,Groceries,Expense,-50.55
15-05-2000,Eating Out,Expense,-66.28
15-05-2000,Coffee/Snacks,Expense,-15.77
15-05-2000,Phone/Internet,Expense,-81.34
15-05-2000,Salary,Income,2500
16-05-2000,Groceries,Expense,-132.36
16-05-2000,Groceries,Expense,-34.29
16-05-2000,Groceries,Expense,-100.71
16-05-2000,Transportation,Expense,-61.41
16-05-2000,Coffee/Snacks,Expense,-22.88
17-05-2000,Coffee/Snacks,Expense,-3.3
17-05-2000,Eating Out,Expense,-74.12
17-05-2000,Transportation,Expense,-71.64
17-05-2000,Transportation,Expense,-49.91
17-05-2000,Eating Out,Expense,-56.83
17-05-2000,Transportation,Expense,-13.84
18-05-2000,Coffee/Snacks,Expense,-8.17
18-05-2000,Transportation,Expense,-33.39
18-05-2000,Eating Out,Expense,-55.15
18-05-2000,Coffee/Snacks,Expense,-19.91
18-05-2000,Eating Out,Expense,-32.25
18-05-2000,Groceries,Expense,-99.4
18-05-2000,Coffee/Snacks,Expense,-24.94
19-05-2000,Transportation,Expense,-42.56
19-05-2000,Eating Out,Expense,-80.63
19-05-2000,Transportation,Expense,-16.85
19-05-2000,Groceries,Expense,-56.85
20-05-2000,Eating Out,Expense,-22.92
20-05-2000,Groceries,Expense,-94.74
20-05-2000,Transportation,Expense,-31.61
20-05-2000,Coffee/Snacks,Expense,-19.97
20-05-2000,Coffee/Snacks,Expense,-13.41
20-05-2000,Coffee/Snacks,Expense,-9.61
20-05-2000,Groceries,Expense,-144.4
21-05-2000,Coffee/Snacks,Expense,-7.36
21-05-2000,Groceries,Expense,-28.57
21-05-2000,Eating Out,Expense,-36.36
21-05-2000,Transportation,Expense,-53.79
21-05-2000,Transportation,Expense,-25.01
21-05-2000,Coffee/Snacks,Expense,-3.42
22-05-2000,Coffee/Snacks,Expense,-18.72
22-05-2000,Groceries,Expense,-112.96
22-05-2000,Eating Out,Expense,-91.01
22-05-2000,Groceries,Expense,-122.62
23-05-2000,Transportation,Expense,-34.84
23-05-2000,Transportation,Expense,-42.74
23-05-2000,Eating Out,Expense,-59.15
23-05-2000,Coffee/Snacks,Expense,-11.95
23-05-2000,Coffee/Snacks,Expense,-6.38
23-05-2000,Coffee/Snacks,Expense,-14.49
23-05-2000,Transportation,Expense,-31.57
24-05-2000,Transportation,Expense,-31.3
24-05-2000,Transportation,Expense,-44.54
24-05-2000,Transportation,Expense,-67.81
24-05-2000,Coffee/Snacks,Expense,-12.34
24-05-2000,Coffee/Snacks,Expense,-19.66
24-05-2000,Groceries,Expense,-16.23
25-05-2000,Eating Out,Expense,-92.04
25-05-2000,Transportation,Expense,-52.98
25-05-2000,Transportation,Expense,-39.85
25-05-2000,Eating Out,Expense,-13.85
25-05-2000,Transportation,Expense,-34.25
25-05-2000,Transportation,Expense,-57.97
26-05-2000,Groceries,Expense,-96.08
26-05-2000,Coffee/Snacks,Expense,-8.11
26-05-2000,Groceries,Expense,-89.36
26-05-2000,Transportation,Expense,-16.83
26-05-2000,Eating Out,Expense,-64.44
26-05-2000,Coffee/Snacks,Expense,-22.91
26-05-2000,Coffee/Snacks,Expense,-23.48
27-05-2000,Eating Out,Expense,-93.85
27-05-2000,Transportation,Expense,-47.97
27-05-2000,Eating Out,Expense,-95.83
27-05-2000,Coffee/Snacks,Expense,-6.59
27-05-2000,Groceries,Expense,-23.66
27-05-2000,Groceries,Expense,-89.22
28-05-2000,Transportation,Expense,-21.28
28-05-2000,Groceries,Expense,-139.03
28-05-2000,Groceries,Expense,-111.73
28-05-2000,Transportation,Expense,-31.47
28-05-2000,Coffee/Snacks,Expense,-8.86
28-05-2000,Groceries,Expense,-50.52
28-05-2000,Eating Out,Expense,-75.05
29-05-2000,Coffee/Snacks,Expense,-17.07
29-05-2000,Groceries,Expense,-65.25
29-05-2000,Eating Out,Expense,-75.35
29-05-2000,Coffee/Snacks,Expense,-14.45
30-05-2000,Groceries,Expense,-15.78
30-05-2000,Coffee/Snacks,Expense,-23.98
30-05-2000,Eating Out,Expense,-56.17
30-05-2000,Transportation,Expense,-74.01
31-05-2000,Eating Out,Expense,-49.53
31-05-2000,Transportation,Expense,-5.09
31-05-2000,Coffee/Snacks,Expense,-16.36
31-05-2000,Groceries,Expense,-107.74
01-06-2000,Rent/Mortgage,Expense,-1500
01-06-2000,Salary,Income,2500
01-06-2000,Entertainment,Expense,-89.71
01-06-2000,Transportation,Expense,-35.43
01-06-2000,Eating Out,Expense,-68.71
01-06-2000,Groceries,Expense,-89.72
01-06-2000,Groceries,Expense,-34.1
01-06-2000,Coffee/Snacks,Expense,-17.69
02-06-2000,Groceries,Expense,-127.68
02-06-2000,Eating Out,Expense,-55.14
02-06-2000,Groceries,Expense,-84.04
02-06-2000,Transportation,Expense,-26.31
02-06-2000,Transportation,Expense,-47.49
03-06-2000,Eating Out,Expense,-97.41
03-06-2000,Transportation,Expense,-63.71
03-06-2000,Coffee/Snacks,Expense,-5.66
03-06-2000,Eating Out,Expense,-94.59
04-06-2000,Groceries,Expense,-145.82
04-06-2000,Coffee/Snacks,Expense,-7.15
04-06-2000,Groceries,Expense,-143.94
04-06-2000,Groceries,Expense,-145.47
04-06-2000,Coffee/Snacks,Expense,-11.64
04-06-2000,Coffee/Snacks,Expense,-24
04-06-2000,Coffee/Snacks,Expense,-13.52
05-06-2000,Utilities,Expense,-204.89
05-06-2000,Transportation,Expense,-46.67
05-06-2000,Shopping,Expense,-239.7
05-06-2000,Groceries,Expense,-53.14
05-06-2000,Eating Out,Expense,-86.44
05-06-2000,Groceries,Expense,-23.97
05-06-2000,Coffee/Snacks,Expense,-17.28
05-06-2000,Coffee/Snacks,Expense,-14.62
05-06-2000,Transportation,Expense,-70.47
06-06-2000,Groceries,Expense,-67.34
06-06-2000,Groceries,Expense,-37.88
06-06-2000,Transportation,Expense,-20.9
06-06-2000,Eating Out,Expense,-75.89
06-06-2000,Transportation,Expense,-45.71
06-06-2000,Shopping,Expense,-405.51
07-06-2000,Eating Out,Expense,-26.39
07-06-2000,Transportation,Expense,-71.6
07-06-2000,Coffee/Snacks,Expense,-12.77
07-06-2000,Transportation,Expense,-74.35
07-06-2000,Coffee/Snacks,Expense,-4.97
08-06-2000,Groceries,Expense,-43.39
08-06-2000,Coffee/Snacks,Expense,-18.38
08-06-2000,Coffee/Snacks,Expense,-8.06
08-06-2000,Groceries,Expense,-62.2
08-06-2000,Transportation,Expense,-64.97
08-06-2000,Eating Out,Expense,-77.48
08-06-2000,Coffee/Snacks,Expense,-18.49
09-06-2000,Eating Out,Expense,-51.42
09-06-2000,Transportation,Expense,-31.61
09-06-2000,Coffee/Snacks,Expense,-10.17
09-06-2000,Coffee/Snacks,Expense,-8.02
10-06-2000,Eating Out,Expense,-59.9
10-06-2000,Transportation,Expense,-16.12
10-06-2000,Transportation,Expense,-37.79
10-06-2000,Coffee/Snacks,Expense,-21.83
10-06-2000,Groceries,Expense,-97.36
10-06-2000,Transportation,Expense,-13.91
11-06-2000,Transportation,Expense,-11.24
11-06-2000,Eating Out,Expense,-83.29
11-06-2000,Coffee/Snacks,Expense,-15.68
11-06-2000,Transportation,Expense,-57.5
11-06-2000,Coffee/Snacks,Expense,-23.21
11-06-2000,Groceries,Expense,-143.27
12-06-2000,Eating Out,Expense,-16.76
12-06-2000,Groceries,Expense,-58.99
12-06-2000,Coffee/Snacks,Expense,-9.39
12-06-2000,Transportation,Expense,-32.07
12-06-2000,Groceries,Expense,-142.68
12-06-2000,Eating Out,Expense,-94.12
13-06-2000,Coffee/Snacks,Expense,-17.9
13-06-2000,Eating Out,Expense,-78.92
13-06-2000,Groceries,Expense,-61.96
13-06-2000,Groceries,Expense,-73.37
14-06-2000,Transportation,Expense,-42.77
14-06-2000,Transportation,Expense,-43.61
14-06-2000,Eating Out,Expense,-36.71
14-06-2000,Transportation,Expense,-24.89
14-06-2000,Transportation,Expense,-42.96
15-06-2000,Transportation,Expense,-73.93
15-06-2000,Eating Out,Expense,-44.86
15-06-2000,Coffee/Snacks,Expense,-8.57
15-06-2000,Groceries,Expense,-91.38
15-06-2000,Groceries,Expense,-70.88
15-06-2000,Groceries,Expense,-55.19
15-06-2000,Eating Out,Expense,-29.35
15-06-2000,Phone/Internet,Expense,-83.47
15-06-2000,Salary,Income,2500
16-06-2000,Transportation,Expense,-43.59
16-06-2000,Eating Out,Expense,-99.8
16-06-2000,Coffee/Snacks,Expense,-21.88
16-06-2000,Transportation,Expense,-21.36
16-06-2000,Transportation,Expense,-16.33
16-06-2000,Groceries,Expense,-17.19
17-06-2000,Coffee/Snacks,Expense,-3.76
17-06-2000,Eating Out,Expense,-69.93
17-06-2000,Coffee/Snacks,Expense,-14.42
17-06-2000,Eating Out,Expense,-89.99
18-06-2000,Groceries,Expense,-17.65
18-06-2000,Groceries,Expense,-130.98
18-06-2000,Groceries,Expense,-16.25
18-06-2000,Groceries,Expense,-149.08
18-06-2000,Eating Out,Expense,-67.81
18-06-2000,Groceries,Expense,-18.99
19-06-2000,Coffee/Snacks,Expense,-21.89
19-06-2000,Coffee/Snacks,Expense,-3.67
19-06-2000,Eating Out,Expense,-80.38
19-06-2000,Transportation,Expense,-30.09
19-06-2000,Coffee/Snacks,Expense,-21.89
20-06-2000,Groceries,Expense,-87.46
20-06-2000,Coffee/Snacks,Expense,-11.64
20-06-2000,Coffee/Snacks,Expense,-15.3
20-06-2000,Groceries,Expense,-111.81
20-06-2000,Coffee/Snacks,Expense,-20.58
20-06-2000,Groceries,Expense,-41.83
21-06-2000,Groceries,Expense,-124.58
21-06-2000,Coffee/Snacks,Expense,-18.78
21-06-2000,Eating Out,Expense,-93.7
21-06-2000,Coffee/Snacks,Expense,-21.59
22-06-2000,Eating Out,Expense,-86.52
22-06-2000,Transportation,Expense,-20.83
22-06-2000,Coffee/Snacks,Expense,-3.21
22-06-2000,Groceries,Expense,-30.81
22-06-2000,Coffee/Snacks,Expense,-8.82
22-06-2000,Eating Out,Expense,-18.58
23-06-2000,Transportation,Expense,-15
23-06-2000,Eating Out,Expense,-64.61
23-06-2000,Coffee/Snacks,Expense,-8.92
23-06-2000,Eating Out,Expense,-91.18
23-06-2000,Transportation,Expense,-54.91
23-06-2000,Groceries,Expense,-55.02
23-06-2000,Groceries,Expense,-44.13
24-06-2000,Coffee/Snacks,Expense,-17.63
24-06-2000,Groceries,Expense,-75.76
24-06-2000,Transportation,Expense,-66.09
24-06-2000,Eating Out,Expense,-63.87
25-06-2000,Transportation,Expense,-11.09
25-06-2000,Groceries,Expense,-136.33
25-06-2000,Groceries,Expense,-121.91
25-06-2000,Eating Out,Expense,-17.38
26-06-2000,Groceries,Expense,-43.84
26-06-2000,Coffee/Snacks,Expense,-10.51
26-06-2000,Coffee/Snacks,Expense,-23.03
26-06-2000,Transportation,Expense,-71.53
26-06-2000,Coffee/Snacks,Expense,-4.08
26-06-2000,Eating Out,Expense,-16.94
27-06-2000,Coffee/Snacks,Expense,-22.15
27-06-2000,Transportation,Expense,-53.65
27-06-2000,Transportation,Expense,-71
27-06-2000,Transportation,Expense,-8.92
28-06-2000,Transportation,Expense,-69.55
28-06-2000,Eating Out,Expense,-49.11
28-06-2000,Groceries,Expense,-78.02
28-06-2000,Eating Out,Expense,-74.19
29-06-2000,Eating Out,Expense,-83.08
29-06-2000,Eating Out,Expense,-55.43
29-06-2000,Coffee/Snacks,Expense,-5.31
29-06-2000,Eating Out,Expense,-18.29
30-06-2000,Coffee/Snacks,Expense,-23.65
30-06-2000,Eating Out,Expense,-15.85
30-06-2000,Coffee/Snacks,Expense,-19.53
30-06-2000,Eating Out,Expense,-26.21
30-06-2000,Transportation,Expense,-44.71
01-07-2000,Rent/Mortgage,Expense,-1500
01-07-2000,Salary,Income,2500
01-07-2000,Eating Out,Expense,-39.75
01-07-2000,Eating Out,Expense,-83.74
01-07-2000,Coffee/Snacks,Expense,-16.17
01-07-2000,Transportation,Expense,-17.45
01-07-2000,Eating Out,Expense,-84.29
01-07-2000,Transportation,Expense,-53.24
02-07-2000,Eating Out,Expense,-74.56
02-07-2000,Coffee/Snacks,Expense,-5.93
02-07-2000,Coffee/Snacks,Expense,-9.16
02-07-2000,Coffee/Snacks,Expense,-21.95
02-07-2000,Transportation,Expense,-56.5
03-07-2000,Coffee/Snacks,Expense,-5.3
03-07-2000,Transportation,Expense,-10.74
03-07-2000,Eating Out,Expense,-45.31
03-07-2000,Coffee/Snacks,Expense,-8.19
03-07-2000,Coffee/Snacks,Expense,-15.17
03-07-2000,Transportation,Expense,-42.62
04-07-2000,Eating Out,Expense,-74.88
04-07-2000,Transportation,Expense,-11.97
04-07-2000,Coffee/Snacks,Expense,-21.63
04-07-2000,Eating Out,Expense,-23.99
05-07-2000,Coffee/Snacks,Expense,-4.33
05-07-2000,Coffee/Snacks,Expense,-6.05
05-07-2000,Transportation,Expense,-14.86
05-07-2000,Groceries,Expense,-17.5
05-07-2000,Transportation,Expense,-47.41
05-07-2000,Transportation,Expense,-49.65
05-07-2000,Utilities,Expense,-194.42
06-07-2000,Coffee/Snacks,Expense,-18.81
06-07-2000,Eating Out,Expense,-90.61
06-07-2000,Eating Out,Expense,-22.74
06-07-2000,Transportation,Expense,-38.48
06-07-2000,Eating Out,Expense,-99.55
06-07-2000,Groceries,Expense,-29.22
07-07-2000,Groceries,Expense,-87.56
07-07-2000,Transportation,Expense,-5.87
07-07-2000,Eating Out,Expense,-86.28
07-07-2000,Eating Out,Expense,-62.92
07-07-2000,Transportation,Expense,-19.41
08-07-2000,Groceries,Expense,-77.55
08-07-2000,Eating Out,Expense,-76.65
08-07-2000,Eating Out,Expense,-13.79
08-07-2000,Eating Out,Expense,-94.24
09-07-2000,Groceries,Expense,-51.68
09-07-2000,Transportation,Expense,-32.55
09-07-2000,Transportation,Expense,-63.46
09-07-2000,Groceries,Expense,-54.26
09-07-2000,Transportation,Expense,-45.9
09-07-2000,Eating Out,Expense,-25.15
09-07-2000,Transportation,Expense,-36.49
10-07-2000,Coffee/Snacks,Expense,-3.44
10-07-2000,Transportation,Expense,-9.08
10-07-2000,Coffee/Snacks,Expense,-3.15
10-07-2000,Coffee/Snacks,Expense,-11.17
11-07-2000,Groceries,Expense,-74.35
11-07-2000,Eating Out,Expense,-36.3
11-07-2000,Transportation,Expense,-67.38
11-07-2000,Transportation,Expense,-19.16
11-07-2000,Eating Out,Expense,-46.85
12-07-2000,Transportation,Expense,-5.51
12-07-2000,Coffee/Snacks,Expense,-20.56
12-07-2000,Coffee/Snacks,Expense,-14.33
12-07-2000,Transportation,Expense,-59.86
12-07-2000,Eating Out,Expense,-62.38
12-07-2000,Groceries,Expense,-84.8
12-07-2000,Groceries,Expense,-128.74
13-07-2000,Transportation,Expense,-74.41
13-07-2000,Groceries,Expense,-111.52
13-07-2000,Groceries,Expense,-55.14
13-07-2000,Eating Out,Expense,-19.75
14-07-2000,Coffee/Snacks,Expense,-15.69
14-07-2000,Transportation,Expense,-54.33
14-07-2000,Groceries,Expense,-133.25
14-07-2000,Coffee/Snacks,Expense,-22.18
14-07-2000,Coffee/Snacks,Expense,-11.42
14-07-2000,Eating Out,Expense,-54.19
14-07-2000,Eating Out,Expense,-65.5
15-07-2000,Groceries,Expense,-94.13
15-07-2000,Eating Out,Expense,-47.11
15-07-2000,Eating Out,Expense,-26.05
15-07-2000,Coffee/Snacks,Expense,-10.04
15-07-2000,Phone/Internet,Expense,-66.07
15-07-2000,Salary,Income,2500
16-07-2000,Transportation,Expense,-46.65
16-07-2000,Coffee/Snacks,Expense,-14.84
16-07-2000,Transportation,Expense,-64.5
16-07-2000,Transportation,Expense,-20.85
16-07-2000,Coffee/Snacks,Expense,-23.06
16-07-2000,Transportation,Expense,-74.49
17-07-2000,Transportation,Expense,-23.03
17-07-2000,Eating Out,Expense,-70.85
17-07-2000,Coffee/Snacks,Expense,-18.95
17-07-2000,Coffee/Snacks,Expense,-9.13
17-07-2000,Eating Out,Expense,-28.11
18-07-2000,Groceries,Expense,-108.03
18-07-2000,Groceries,Expense,-54.77
18-07-2000,Groceries,Expense,-145.24
18-07-2000,Coffee/Snacks,Expense,-4.62
18-07-2000,Eating Out,Expense,-12.78
18-07-2000,Transportation,Expense,-6.13
19-07-2000,Groceries,Expense,-86.73
19-07-2000,Groceries,Expense,-114.05
19-07-2000,Eating Out,Expense,-49.12
19-07-2000,Coffee/Snacks,Expense,-24.43
20-07-2000,Groceries,Expense,-40.93
20-07-2000,Coffee/Snacks,Expense,-16.04
20-07-2000,Transportation,Expense,-44.69
